Gene,1,2,3,4,5,6,7,8,9,10,11,12
SLC16A3,0.00218351658033883,0.00427859205588434,0.000911970266359341,0.000764843318039102,0.00236975596549898,4.13927530588449e-81,0.00291572967354579,3.92080807744427e-09,6.01337599690108e-06,0.00230958685692977,0.00561503179085377,0.00390731653441449
NDUFV2,0.00201120852189038,0.00457224008173104,0.00264314852671193,0.00192827600118183,0.00203121839156817,0.00462124462433896,0.00232468259813514,0.00226617878815574,1.71823585842557e-39,0.000129991698892602,0.000868135783851876,5.27156359486632e-19
CHMP1B,1.41939099113717e-25,0.00164649044897425,3.9053178514768e-05,0.00343392094282973,0.00482778156865815,0.000255547622060892,0.000778078372757988,0.00164487741775629,0.00232542823100464,0.00108347956962914,0.00287538815709722,9.23749979486365e-11
GALNT1,0.00255006754707556,0.00260564198666995,0.0029339000605596,0.00213384925122827,0.00599621480850242,0.00216764504344795,0.00405381893641326,0.00141661821505494,0.00107391612854951,0.00076771471191981,2.11518264795249e-11,0.00140319228838205
ATP5F1A,0.00144046531730577,0.00377007417570348,0.00302018645654758,0.0019951730727988,0.00234813494761356,0.00492999384662809,0.00189540062696018,5.75816374773318e-270,2.29879536925681e-59,0,0,1.11641276777733e-21
DSEL,0.000633342363045761,0.00146982870466639,0.00140791920585476,0.00192023129788508,0.00391283914948816,0.00343693990793526,0.00299213962292253,6.08615558812017e-16,0.00139203888781336,1.18173250287707e-21,2.55107041828383e-20,0.00333337202573838
ID1,0.000572909221344269,0.00608539690747768,0.000846289166824805,0.00223290983576055,0.00240601574133803,0.00112100389055435,0.00361788850269866,0.0074594104677108,0.00986517494551039,0.00806254354688006,0.00205022367022334,2.07454251745202e-18
MMP24OS,0.00365826704628697,0.000814060806661584,0.000520936193903274,0.00230576838169546,0.00392452959825638,0.00283786120330715,0.0027013800336729,6.57346866579647e-255,3.11433239742307e-62,0,0,6.0291832162022e-23
MYL9,0.00690185366248969,0.00522225177730878,0.00410256265094993,0.000802370931569396,0.0036762178344821,0.00393165499791921,0.00577561912907644,0.00445250778076347,9.5469335872146e-10,0.000435551711017777,1.50359123561922e-64,0.0062639388341071
TGM2,0.00474313565251655,7.44912294556089e-05,1.03935108762871e-08,7.78547528172972e-68,0.00332623557850019,3.25105719704493e-154,0.00116313800804442,2.95833182668166e-90,4.39129613590783e-71,2.90314314895473e-126,0.00143153492232763,2.80959388319874e-07
MATN4,8.82388072074887e-307,3.9675832402285e-195,9.09518972087731e-128,2.59779183184765e-153,0,2.91183019190538e-227,5.13831824800802e-282,0.000148423018557089,0.00824585985678601,0.0119790482308025,6.31168224751753e-38,1.80430935516253e-76
CEBPB,0.000816266921357302,0.0011139394683873,0.00158885607998569,0.00406586861859105,0.00324247985480916,0.00478159604186799,0.00319686208722571,3.06418676915377e-22,0.000725243987262718,0.00131510105872315,0.00411872896409354,2.22205528161897e-15
CTSZ,0.00397870440814469,0.00310197573653895,0.00176267069694029,0.00420821046078972,0.00166353063793117,0.00168138584897168,0.00256220868583806,5.36437768604487e-25,0.000188737852194366,2.72014550834269e-41,2.83949994513232e-92,0.00109320208769792
ATP5F1E,0.00571186233230702,0.00459604291554119,0.00374786278439955,0.00464140607171585,0.00540670003634698,0.00777179484722943,0.00448878526456986,1.41151011323607e-267,3.45750550129127e-61,0,0,2.15341605700125e-22
RPS21,0.00473291169440836,0.003856721142159,0.00364417449610023,0.00449586957729245,0.00528419139775515,0.00684793525581623,0.00354485180175268,0.00937511075966254,1.26638132242176e-40,0.00203128794102097,0.00290808131284299,3.76611116707947e-14
COL9A3,0,8.37044574015436e-215,1.32459235152198e-105,1.52319462707407e-133,0,5.91104991036893e-237,5.52013233853018e-294,0.00146344162312345,0.00826247198137919,0.0143447097188619,0.00604641519033848,1.06024809871103e-36
CFD,4.94065645841247e-324,3.72453612286228e-311,0.00415641922886319,1.86670586248042e-66,1.49982132624163e-152,0.00520848478566491,0.00104096918145246,1.70953695421192e-182,1.82082142319678e-28,4.33952954510764e-309,4.94065645841247e-324,1.00008115509477e-221
ATP5F1D,0.00340966569746125,0.0037652527172491,0.0028532747108369,0.00287133713560146,0.00298467003789346,0.00575378304546435,0.00273040468522464,2.07284651861498e-268,8.04778662135515e-61,0,0,3.68347091695058e-24
UQCR11,0.00388498160000592,0.00226503367196101,0.00248835733172955,0.00276874160782842,0.00369029309779198,0.00545597744217005,0.00310077538443652,3.09111942401649e-266,1.8731204375713e-64,0,0,7.92153237460772e-25
GADD45B,0.000663244255198709,0.00194980775066279,0.000540751563892898,0.000731197115817639,0.00183128570481693,0.000723563979457706,0.00387822365280519,0.000295289404819893,0.00739268444943024,0.00183687931519612,2.30183954827579e-18,0.00213161101311616
MAP2K2,0.00339669719553189,0.00268666758719835,0.00300210430992454,0.00434019848757734,0.0032531774593982,0.00491116031502604,0.00328232850607149,0.00330538539204391,0.00173447097714391,0.00116115634719474,0.00102224456917009,0.00133844517331798
MYDGF,0.00428734028984637,0.00571570993028789,0.00303009869083437,0.00400245610804312,0.00293188644390771,0.00431530793708946,0.0023580054906462,3.98909431663077e-287,9.52301204540102e-66,0,0,6.21873313760174e-20
ANGPTL4,0.00120256110384693,0.00245920774798013,2.42764597558939e-32,0.00164746492186173,0.00156043280792766,0.00218840579370126,6.23885828997177e-12,0.000704866376260789,0.00281402548698306,4.84924762971847e-26,0.00453392135607276,0.00050780410813155
TRIR,0.00327518845157951,0.00277249042536613,0.00309967181983872,0.00266817427021357,0.00286151801106189,0.00483239866494783,0.00208846954346578,2.46736889299687e-274,1.50120052005783e-62,0,0,1.53351172534269e-26
JUNB,5.53472816992801e-11,0.00125022762654347,0.00269915037126586,0.00133891628234681,0.00165487968659958,0.000550468469155492,0.00291360639416397,4.93727373825894e-07,0.012827887110815,0.00713677096644461,0.0035262463227628,3.11679375203995e-17
IER2,0.000756134635636814,0.00199742772628947,1.67753562126011e-24,7.8917024033593e-39,3.80517092796857e-12,0.000763049434432445,0.00159608787518133,0.000886893148256801,0.00885520451225664,0.00500389564827557,0.00408936102227442,5.61517022729594e-24
KLF2,0.00188475415432052,0.00215774248328816,9.73990954296742e-62,3.67819394818989e-60,1.64106290934266e-99,1.90317117766239e-55,0.00381448165582254,6.33848061688393e-16,0.00741094676044524,0.00404109331882157,1.37730732614717e-11,0.000821055900940751
JUND,0.00227783750759132,0.0017504168140919,0.0018577920812817,0.00306055208423439,0.00183373703197611,0.00490731484837801,0.0028990652324951,0.00199827397376501,0.00179142284963371,0.0001118814267356,6.11318505324205e-05,1.38903936338279e-10
CRLF1,3.61435570336013e-63,2.69576061496266e-28,0.00379676355078638,0.00663198702281343,0.00215711143489197,0.000710118247882164,0.00488633230933192,6.89492241694735e-183,4.67650529426513e-36,4.94065645841247e-324,1.00046145944868e-207,6.74699965862475e-29
COMP,1.57555411229054e-41,5.0495515302582e-113,0.00671741846837004,0.00595069731362413,5.07319937894584e-10,3.0264484287052e-46,1.56650209486298e-06,0,5.63021891266889e-190,0.00321480794411891,0.00406130049767296,6.35792214667621e-89
SPINT2,0.000189523605039554,1.6472338326993e-157,2.64968061948989e-50,1.47278980872524e-120,3.41372253833594e-218,9.17707879477683e-221,0.000246975254619687,0.00373646246782053,0.00546065230290037,0.00672779472678239,0.00406735471794045,2.29647431947781e-24
PPP1R14A,0.00265499652442694,6.24816170676444e-71,3.67583952866844e-05,1.08126511367374e-64,1.72546060185499e-56,7.79075574863119e-96,0.00808276082124666,0.000510563464338849,7.52680516175156e-19,4.12507799672243e-05,2.38458083992118e-05,0.00327953655204418
ZFP36,0.000366604509773888,1.45606221391998e-24,2.7958238185802e-08,0.00125387255838605,0.0018468111712862,0.000949860524113168,0.00319041401987401,4.90348324644035e-18,0.0085813940818392,0.00329827904226953,7.95849035466192e-48,1.46075912212128e-30
PLD3,0.00129901465138537,0.000363857251848578,0.00351508524971176,0.00263882719260301,0.0016325452445213,0.00228590245960647,0.00138441872766292,0.00616241198379156,0.00712984414404919,0.00662961876984469,0.00404508049023556,0.00219462894342637
AXL,0.00388896471587077,0.0027265575184586,5.05376028042689e-31,0.00245253338495723,2.88036636347978e-06,3.54973947266409e-82,0.00156702861163288,0.000784994879429428,0.00163516489909854,0.00131455623496318,0.00329177745733156,0.00318375460039724
APOE,0,1.32259072977095e-312,0.00545779279628289,6.44973850629547e-39,3.27299629148432e-86,0.0106485494959399,1.47298663847451e-123,0.00825511728251787,0.00128935699783446,0.000716869630248381,5.27967062462532e-89,4.26143068691375e-236
AP2S1,0.00490483506039251,0.00458577360524482,0.0037259441586029,0.00367187274863205,0.00495915791672672,0.00567908627349281,0.00291623611406766,0.00591356577818367,0.00322738389342995,0.00148561924572652,0.00321096387293096,0.00155142515598686
NOP53,5.8990769482696e-06,0.00183649042808744,0.00367108371346067,0.00194872655306662,0.00263022886905494,0.00496538120120809,0.00157908893457552,1.30759048366597e-295,1.88740127239854e-65,0,0,3.94673655731207e-41
SELENOW,0.00560075649410702,0.0021719842956245,0.00169733088271941,0.00393030452094218,0.0021998596922296,0.0020596294632405,0.00406872001674676,7.24466142328271e-265,3.9144714533113e-62,0,0,1.03152263382764e-23
EMP3,0.00328321724081568,0.00568441525178385,0.00227895663899521,0.00589033421144149,2.57235142208506e-21,1.52740690717267e-05,0.0037481950091851,0.00186693740167578,0.00277086131073046,0.00437067812511736,0.00849428021531165,0.00594624540062964
RRAS,0.00398828286456611,0.00238737841391387,0.0012042472165069,0.00374363430081469,0.000886880855553141,0.00147853530533116,0.00404828010353811,0.000666417250990533,0.00179258110510403,0.00115021688745411,0.00159837701467405,0.00407067890001525
HAS1,2.26400711662372e-51,0.00393783509397529,9.00864557948981e-23,5.43218574882495e-08,0.00399717623577847,2.55143362968852e-188,0.00150510620130073,7.36177849252462e-280,7.13682522494643e-82,0,0,2.43458274356678e-10
COMT,0.00369820389287794,0.00287757963531899,0.00248304735617191,0.00362843688648892,0.00281101222485556,0.00376704143068828,0.00325631753930815,1.32703554223512e-128,7.73442888295567e-17,3.82189336206796e-110,5.87473494554295e-150,2.89894452203973e-12
DDT,0.00233150278385513,0.00304772906611131,0.00286523612286038,0.0020240916364324,0.00402631958739065,0.00558624874497006,0.0024916034427694,0.00303307927512718,5.05314304631273e-29,0.00110951394896422,0.00125542796025462,7.22865447671986e-05
XBP1,0.000876792400972716,0.00232586172250751,0.000681584668840216,0.000222451594588421,0.000626021429796922,0.00170340527830209,0.00103033931237813,0.00193042825363837,0.00257528786673017,0.0054087886658743,0.00681030767619814,0.00335488198079662
SELENOM,0.00490885919118415,0.00279656218293088,0.00521681877019162,0.00468182141681643,0.00403389171508014,0.00339629898802678,0.0030548183946999,1.26643710922841e-300,2.26487531386612e-70,0,0,2.70185577130718e-27
TIMP3,0.00432040169762282,7.35747119522764e-27,0.00183685920268036,0.0029459385200738,8.74076521312524e-46,1.20988248548004e-23,3.30842232175237e-05,5.88990856924226e-05,4.61903814238346e-20,8.99357830115247e-101,0.00448619163331897,0.00414969932831381
HMOX1,3.37675123677676e-15,0.000415386098009214,1.8042145806547e-27,0.00362562697008663,0.0039985009308177,0.00232267329194837,5.96030838664785e-56,3.18105841141358e-40,6.13705929253141e-53,2.40255822585746e-168,0.00330909602192434,0.00317159576476186
MYH9,0.00428924734851198,0.00185651705155315,0.00278968224622466,0.00147186190189091,0.00341270596422822,0.000305002639187551,0.00321544179020631,0.00126537838336135,2.39066755586649e-21,5.37611551457331e-21,0.000127924070690185,0.00409669941287379
LGALS1,0.0067272630504256,0.00915474752122558,0.00397736124593528,0.0058584306804407,0.00526153217234013,0.00781987992038896,0.00633825797486807,0.000941975774456627,0.00760750702581509,0.00119636292073469,0.00646348720987723,0.0124384438484577
SNU13,0.00252792304700573,0.00451409094003452,0.00292524118354237,0.00192569108715865,0.00235855420169553,0.00424313893589875,0.00160185417585776,2.82324917384475e-267,6.16620741584415e-67,0,0,1.76703199061083e-21
TSPO,0.0047924488198147,0.00572794399277331,0.00314579004917325,0.00477788363685765,0.00246893595465401,0.00564924451486116,0.0047371802558199,8.83501044136989e-29,0.00206716954469402,0.00431593067494329,0.00426807274192311,0.00544515492278052
FBLN1,3.60661500612525e-101,3.23456418438401e-52,0.00485400408891747,0.000546813546222794,1.98526186036766e-88,1.32705457577758e-18,0.00190010703388344,0.00279358902835099,0.0045033329157642,1.47854105702232e-15,0.00199409175346024,0.00324130010050737
ATP5PF,0.00323690342573597,0.00415071230633199,0.00297799391539957,0.00240212796149368,0.00343029023552424,0.00635642484016437,0.00290687639124758,1.11944062774762e-257,4.92030029683369e-59,0,0,3.38538575505787e-21
ADAMTS1,0.00353518830605423,0.00234516973186284,0.000762220406451831,0.00163191445160438,0.000763034545378025,0.00136048157924604,0.00141661483485375,1.92594464749965e-12,0.000287343478066222,6.59947652185774e-250,3.20285111003134e-94,0.00162919824688659
ATP5PO,0.00231300980559895,0.00434695148041983,0.00322705538579044,0.001701946452708,0.00239433598540102,0.00526181373453831,0.00241307428391213,1.07016742307041e-260,4.86528447414207e-65,0,0,8.19375234602946e-21
FAM207A,0.00221087566230842,0.00289721520863573,0.00124016683257405,6.87947524955674e-15,0.00316535018737712,0.00139038848021222,0.00236411620469701,0.00110997425236709,1.96135728361649e-11,0.000430375047487983,0.000366203902847441,0.00120296843396274
ADARB1,0.00140211327824374,0.000669934623155397,0.00127379028755022,1.92704742084797e-11,0.00300274674596414,4.50928097558822e-70,0.00385666305493017,3.72878277647503e-05,0.000645641116582941,0.000155045945103763,2.08075186244037e-124,0.000204467991654685
COL6A1,0.00391106172497884,0.00154653431140904,0.00638000749615054,0.00625627601849448,0.00451481588731122,0.0055971035066424,0.00159027117709475,2.77754993743358e-13,0.00227680076396716,0.00167467635610044,0.00741564878555021,0.005210302265806
MT-ATP6,0.00633936645134394,0.00785848609761498,0.00759990506876264,0.00679696523679632,0.00711643876365131,0.0120216579422489,0.00435817501334048,0.0119743712055175,0.00494988434437761,0.00649643859788401,0.00465983904815209,0.00680616134656543
MT-ND3,0.00585635678575126,0.0059979509803561,0.00662555167141046,0.00642966180889334,0.0060572038159664,0.0103288779958441,0.00350573522013491,0.00980276306374377,4.15428825797419e-06,0.00366793938711587,0.0026158989514532,0.00205159470020714
MT-ND4L,0.00225682652285614,0.00228855840443266,0.00223674499323655,0.00313338712539395,0.00377169359434562,0.00668079975083285,0.00101169964420329,0.00128765881462454,3.00923146595144e-07,0.000985514213651657,0.00137003455614792,0.00144300650668817
MT-ND6,0.000431169354129998,0.00364275711200525,0.00293270329401351,0.00105968761096895,0.00268209773677974,0.00569997788137584,2.53094898188591e-06,0.00125777732667392,2.17604049620936e-19,0.000916731422083254,0.00135209341276678,4.12255692811536e-05
COL9A1,7.85980780014524e-272,9.67417312503232e-151,3.0160567191787e-80,3.02954521648258e-73,1.58582519203702e-244,1.06826581836144e-149,6.39340789950313e-224,0.0022902615973083,9.90443464509619e-10,0.0150887156640944,0.00180791289341502,2.94389932980349e-58
ITM2A,6.38915658134705e-270,1.36604345401224e-184,7.1074304251281e-19,4.32053892559268e-65,2.42733563348242e-235,3.04216626408015e-145,2.65938358571287e-175,2.01574029550949e-28,1.59425292210537e-09,0.00786875003156323,3.01211174437341e-20,8.26078554592175e-68
CAPN6,0,7.88161005354593e-211,1.4451408270263e-69,1.35400775271194e-119,6.58993792281657e-303,2.49116506409049e-220,1.10503646210692e-259,8.49101217577582e-43,0.00247310560213266,0.00648381308375017,0.00194021590693154,2.52638064286877e-37
IGF2,0,0,1.11003525090682e-185,1.70671550457371e-144,0,0,0,1.04283931040663e-18,0.0027654139015588,0.00440712427084543,0.00773222996811057,0.00316520840226955
FXYD6,0,1.13162165211204e-281,1.65357624144722e-140,2.17749655067695e-127,0,5.04502395634694e-294,0,0.00280081569901659,0.00373845728069278,0.00494021107369641,0.00370363733090103,1.49544086956585e-25
UCMA,6.53999414381746e-297,4.69987544862804e-247,1.97265838001994e-147,8.2695400535183e-127,7.56608071022531e-215,6.81297429628751e-95,7.38157158529484e-221,8.39857684633165e-208,3.86340680264693e-299,0.00882268357435863,1.6503296399341e-108,0
COL2A1,3.19171347869904e-319,1.22272543943553e-180,1.14734490154119e-78,1.67950493345384e-119,1.12497242607728e-265,8.71235507674311e-161,3.43946909202656e-242,0.00448589519093182,3.66284853322482e-41,0.014245989912198,0.00584716736434309,3.51230302556837e-87
DLK1,4.94065645841247e-324,1.9133983013266e-118,1.39066146202164e-62,4.8165107213471e-180,1.32338596132575e-258,2.10188859943303e-151,5.61345902790377e-204,4.84292838859256e-62,1.78886074602206e-120,0.0115381362804606,0.00618820651882518,3.8704977479532e-258
GAS5,0,8.86826909178301e-307,9.31299088809183e-155,3.19200370690744e-57,4.94065645841247e-324,9.25962970231732e-217,4.94065645841247e-324,0.0102728543597454,3.16693025746615e-06,0.00615067117387422,0.00782749547441446,1.35309234249599e-53
ATP5G3,0,0,6.98038589547468e-145,1.32281787284637e-88,0,5.13354808076051e-299,0,0.00921307373926471,0.00196268779589002,0.00347149760625759,0.00422611994909832,0.00162927686947357
SELK,0,1.31874559767837e-255,8.67510477125466e-123,5.64203317020927e-84,4.94065645841247e-324,7.30218558071606e-233,0,0.00422813217452159,0.00193374935302963,0.00409226058000903,0.00569399550051686,1.59975062235663e-28
GNB2L1,0,0,1.32895626730089e-173,2.31655195505248e-84,0,4.94065645841247e-324,0,0.0142633737618997,0.00800238961903084,0.00770456489915744,0.00968895139762632,0.000683885045091056
SNHG5,4.94065645841247e-324,4.94065645841247e-324,1.37211619059663e-155,1.53879906030061e-38,4.94065645841247e-324,3.26162906966054e-242,0,0.0111215489912684,1.61931122392877e-13,0.00404385843105489,0.00689060782472269,2.70984718350707e-19
WBP5,0,0,8.39024580885887e-186,2.03197047085817e-120,0,0,0,0.00576090104708282,0.00413646426146891,0.00431745140667076,0.00419684962153255,0.0019487219325203
NGFRAP1,0,0,7.79414557799317e-172,9.35462291911461e-107,0,0,0,0.0111053675104469,0.00596190352774501,0.00588969810283084,0.00276994347685044,0.00193925311938437
TMEM66,0,0,1.34347418050729e-196,3.44587747417278e-114,0,0,0,0.00572507765041233,0.00428646886388868,0.00311943067126179,0.00443080077426751,0.000796116469900863
H19,0,0,7.44950075006292e-278,3.42237222725806e-175,0,0,0,1.81067073307305e-14,0.00228874927634633,0.00583788514437466,0.00585033116944485,0.0076726899080377
PSMA1.1,0,3.62948763191488e-303,9.46070657211262e-151,4.27112516401025e-76,0,8.48441683720693e-271,0,0.0078744556249277,0.00203346576998753,0.00292053562974402,0.00455241821357195,0.000226909209608104
ATP5L,4.94065645841247e-324,4.94065645841247e-324,6.62476070002458e-147,5.06370819357867e-55,4.94065645841247e-324,9.53060220884203e-257,0,0.0112230162322548,5.91292822034157e-12,0.00403324024140366,0.00490305521450699,6.50671496087366e-13
ATP5C1,0,0,1.1915992692095e-193,9.32532377253735e-115,0,0,0,0.00651643579386233,0.00273440655309004,0.00258315020039084,0.00379488437670751,0.00171875001047324
ATP5G2,0,1.9021527364888e-321,4.01435475992013e-135,3.91803418213978e-65,4.94065645841247e-324,8.74483425653259e-257,4.94065645841247e-324,0.0114766758241759,4.14788402004339e-07,0.00419424808843609,0.00602649774017146,3.28673069571056e-24
ATP5B,0,1.00487305036223e-307,5.13547754180368e-141,6.73654553949477e-98,0,3.44626601449499e-305,0,0.00876349831136787,0.00306337992149142,0.00333080100587363,0.00546081478960519,1.561759511063e-13
LECT1,1.10963149091529e-261,2.64803369429882e-129,2.71131173363119e-67,8.30214944859591e-78,3.47334998177548e-212,9.82519088150758e-117,1.83043761230346e-187,1.78257681824768e-61,3.09980755359978e-137,0.0122805910373967,2.22964901681458e-09,9.98243619138831e-163
C14orf166,0,3.45845952088873e-323,3.99736144286139e-158,2.52131464968749e-87,0,6.49216933373211e-315,0,0.00798545257800394,0.00348406052392291,0.0036932620368237,0.00432303189398808,2.66442707230966e-06
C14orf2,4.94065645841247e-324,4.94065645841247e-324,2.63229851938079e-141,1.57416246334286e-71,4.94065645841247e-324,7.31747961409514e-260,0,0.0102486982954869,8.68649055638138e-25,0.00273879262844557,0.00427020369576497,7.19224560924572e-23
RPS17L,4.94065645841247e-324,2.38301190670205e-297,6.77445623311918e-130,1.97177732182258e-54,4.94065645841247e-324,5.8236788383213e-256,4.94065645841247e-324,0.0163724242472759,0.000199910962726345,0.00659207320775296,0.0101845597524522,3.95896341105463e-05
VIMP,0,0,1.43477335575255e-203,1.54203163051901e-121,0,0,0,0.00325147510100947,0.0014589491541757,0.00416589498066633,0.00483135586868281,0.00327001695362899
LRRC75A-AS1,0,4.44659081257122e-323,2.47260802472807e-148,2.81002962900873e-67,0,6.32843873704607e-282,0,0.0127804403879541,0.00588780369953284,0.00821594675738629,0.00776698489595493,5.38528615584504e-05
SUMO2.1,0,0,7.24338924495013e-175,4.8492878254061e-109,0,0,0,0.0112488649299128,0.00610343679876155,0.00469321990182819,0.00618282015412168,6.99057673805636e-18
ATP5A1,0,0,1.8430372726496e-168,1.42085492319266e-99,0,0,0,0.00940003274005555,0.00428262092353939,0.00488770937853113,0.00367031198327819,0.00171761501923006
ATP5E,0,0,2.16755946022979e-173,2.19238863291366e-78,0,4.33270099585261e-306,0,0.0103203237107965,2.40438985230901e-14,0.00279612625239302,0.00452319989082088,0.00279755071788414
C19orf10,0,0,5.16159517851117e-237,9.80142534821908e-148,0,0,0,0.00412353446123916,0.00327913815084484,0.00518856175597117,0.00518446696890468,0.00505923004921248
C19orf43,0,0,1.29507037394293e-200,3.24995847107764e-97,0,0,0,0.00666746011726043,0.00382897518469133,0.00362887221648847,0.00354780851692154,0.00183087931659213
GLTSCR2,0,0,9.06304897785843e-192,4.34058338874942e-82,0,4.94065645841247e-324,0,0.00642277263522881,0.00454134012960682,0.00402382037833296,0.004321698775023,3.87276752477967e-34
SEPW1,0,0,3.52387575943123e-247,6.05746102154717e-171,0,0,0,0.00633981836238087,0.00258101478174215,0.00269819832780354,0.00227391007598589,0.00351993892091117
SELM,0,0,1.51851886642265e-235,1.54539158906104e-148,0,0,0,0.00110093170461307,0.00208168459172326,0.00437012592586285,0.00513444164495332,0.0043852231350379
NHP2L1,0,2.44315927871336e-287,2.1031792858475e-143,6.39088917848288e-82,0,9.22460784031301e-258,4.94065645841247e-324,0.00742910066540251,0.00186560160751998,0.00356226206561448,0.00603828946868925,1.38090421828623e-29
ATP5J,0,0,1.21421748314939e-158,5.31915212617418e-80,0,1.61340277102987e-289,0,0.00841519450175783,0.000799713623476859,0.00348975680409327,0.004213509049757,0.00208145414118934
ATP5O,0,4.94065645841247e-324,7.89615813205808e-144,2.49852657419261e-87,0,2.43488819506252e-292,0,0.0093804461032847,0.00273591518715379,0.00354627860384015,0.00425705506039259,4.08479738325562e-05
